[32;1m>> configuration to connect to erp at http://localhost[0m
codi_pais	pais	codi_ccaa	comunitat_autonoma	codi_provincia	provincia	codi_ine	municipi	quants
ES	España	13	Madrid, Comunidad de	28	Madrid	28021	Berrueco, El	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28022	Boadilla del Monte	8
ES	España	13	Madrid, Comunidad de	28	Madrid	28023	Boalo, El	10
ES	España	13	Madrid, Comunidad de	28	Madrid	28026	Brunete	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28028	Bustarviejo	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28029	Cabanillas de la Sierra	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28030	Cabrera, La	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28033	Campo Real	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28036	Casarrubuelos	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28038	Cercedilla	1
ES	España	13	Madrid, Comunidad de	28	Madrid	05067	Chamartín	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28052	Chinchón	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28040	Ciempozuelos	4
ES	España	13	Madrid, Comunidad de	28	Madrid	28041	Cobeña	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28046	Collado Mediano	4
ES	España	13	Madrid, Comunidad de	28	Madrid	28047	Collado Villalba	9
ES	España	13	Madrid, Comunidad de	28	Madrid	28042	Colmenar del Arroyo	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28043	Colmenar de Oreja	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28044	Colmenarejo	5
ES	España	13	Madrid, Comunidad de	28	Madrid	28045	Colmenar Viejo	8
ES	España	13	Madrid, Comunidad de	28	Madrid	28048	Corpa	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28049	Coslada	7
ES	España	13	Madrid, Comunidad de	28	Madrid	28053	Daganzo de Arriba	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28054	Escorial, El	9
ES	España	13	Madrid, Comunidad de	28	Madrid	28056	Fresnedillas de la Oliva	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28057	Fresno de Torote	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28058	Fuenlabrada	9
ES	España	13	Madrid, Comunidad de	28	Madrid	28059	Fuente el Saz de Jarama	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28060	Fuentidueña de Tajo	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28061	Galapagar	11
ES	España	13	Madrid, Comunidad de	28	Madrid	28065	Getafe	35
ES	España	13	Madrid, Comunidad de	28	Madrid	28066	Griñón	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28067	Guadalix de la Sierra	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28068	Guadarrama	6
ES	España	13	Madrid, Comunidad de	28	Madrid	28071	Horcajuelo de la Sierra	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28072	Hoyo de Manzanares	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28073	Humanes de Madrid	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28074	Leganés	18
ES	España	13	Madrid, Comunidad de	28	Madrid	28075	Loeches	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28901	Lozoyuela-Navas-Sieteiglesias	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28079	Madrid	877
ES	España	13	Madrid, Comunidad de	28	Madrid	28080	Majadahonda	11
ES	España	13	Madrid, Comunidad de	28	Madrid	28082	Manzanares el Real	12
ES	España	13	Madrid, Comunidad de	28	Madrid	28083	Meco	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28084	Mejorada del Campo	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28085	Miraflores de la Sierra	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28086	Molar, El	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28087	Molinos, Los	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28090	Moralzarzal	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28092	Móstoles	28
ES	España	13	Madrid, Comunidad de	28	Madrid	28096	Navalcarnero	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28099	Navas del Rey	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28104	Paracuellos de Jarama	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28106	Parla	8
ES	España	13	Madrid, Comunidad de	28	Madrid	28108	Pedrezuela	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28109	Pelayos de la Presa	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28110	Perales de Tajuña	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28111	Pezuela de las Torres	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28113	Pinto	7
ES	España	13	Madrid, Comunidad de	28	Madrid	28115	Pozuelo de Alarcón	11
ES	España	13	Madrid, Comunidad de	28	Madrid	28120	Rascafría	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28123	Rivas-Vaciamadrid	19
ES	España	13	Madrid, Comunidad de	28	Madrid	28127	Rozas de Madrid, Las	15
ES	España	13	Madrid, Comunidad de	28	Madrid	28129	San Agustín del Guadalix	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28130	San Fernando de Henares	11
ES	España	13	Madrid, Comunidad de	28	Madrid	28131	San Lorenzo de El Escorial	7
ES	España	13	Madrid, Comunidad de	28	Madrid	28132	San Martín de la Vega	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28133	San Martín de Valdeiglesias	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28134	San Sebastián de los Reyes	20
ES	España	13	Madrid, Comunidad de	28	Madrid	28141	Sevilla la Nueva	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28144	Soto del Real	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28148	Torrejón de Ardoz	9
ES	España	13	Madrid, Comunidad de	28	Madrid	28150	Torrejón de Velasco	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28152	Torrelodones	5
ES	España	13	Madrid, Comunidad de	28	Madrid	28153	Torremocha de Jarama	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28903	Tres Cantos	16
ES	España	13	Madrid, Comunidad de	28	Madrid	28160	Valdemorillo	4
ES	España	13	Madrid, Comunidad de	28	Madrid	28161	Valdemoro	5
ES	España	13	Madrid, Comunidad de	28	Madrid	28163	Valdepiélagos	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28167	Velilla de San Antonio	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28169	Venturada	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28172	Villalbilla	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28176	Villanueva de la Cañada	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28179	Villar del Olmo	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28181	Villaviciosa de Odón	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28183	Zarzalejo	1
ES	España	19	Melilla	52	Melilla	52001	Melilla	1
ES	España	14	Murcia, Región de	30	Murcia	30001	Abanilla	2
ES	España	14	Murcia, Región de	30	Murcia	30003	Águilas	1
ES	España	14	Murcia, Región de	30	Murcia	30008	Alhama de Murcia	2
ES	España	14	Murcia, Región de	30	Murcia	30009	Archena	1
ES	España	14	Murcia, Región de	30	Murcia	30011	Blanca	1
ES	España	14	Murcia, Región de	30	Murcia	30012	Bullas	1
ES	España	14	Murcia, Región de	30	Murcia	30016	Cartagena	15
ES	España	14	Murcia, Región de	30	Murcia	30017	Cehegín	1
ES	España	14	Murcia, Región de	30	Murcia	30018	Ceutí	2
ES	España	14	Murcia, Región de	30	Murcia	30019	Cieza	2
ES	España	14	Murcia, Región de	30	Murcia	30020	Fortuna	1
ES	España	14	Murcia, Región de	30	Murcia	30024	Lorca	3
ES	España	14	Murcia, Región de	30	Murcia	30026	Mazarrón	1
ES	España	14	Murcia, Región de	30	Murcia	30027	Molina de Segura	8
ES	España	14	Murcia, Región de	30	Murcia	30028	Moratalla	1
ES	España	14	Murcia, Región de	30	Murcia	30029	Mula	1
ES	España	14	Murcia, Región de	30	Murcia	30030	Murcia	61
ES	España	14	Murcia, Región de	30	Murcia	30035	San Javier	1
ES	España	14	Murcia, Región de	30	Murcia	30901	Santomera	4
ES	España	14	Murcia, Región de	30	Murcia	30037	Torre-Pacheco	1
ES	España	14	Murcia, Región de	30	Murcia	30038	Torres de Cotillas, Las	3
ES	España	14	Murcia, Región de	30	Murcia	30043	Yecla	3
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31001	Abáigar	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31002	Abárzuza/Abartzuza	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31010	Altsasu/Alsasua	3
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31013	Améscoa Baja	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31016	Ansoáin/Antsoain	8
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31019	Aoiz/Agoitz	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31023	Aranguren	4
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31028	Arce/Artzi	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31029	Arcos, Los	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31032	Arguedas	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31036	Arróniz	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31039	Artazu	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31058	Auritz/Burguete	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31044	Bakaiku	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31901	Barañain	6
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31045	Barásoain	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31049	Basaburua	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31050	Baztan	11
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31051	Beire	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31902	Berrioplano/Berriobeiti	12
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31903	Berriozar	15
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31060	Burlada/Burlata	22
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31062	Cabanillas	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31065	Caparroso	4
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31068	Cascante	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31193	Cendea de Olza/Oltza Zendea	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31072	Cintruénigo	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31076	Cizur	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31078	Cortes	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31081	Donamaria	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31086	Egüés	26
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31089	Enériz/Eneritz	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31097	Estella-Lizarra	9
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31098	Esteribar	4
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31082	Etxalar	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31084	Etxarri-Aranatz	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31085	Etxauri	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31101	Ezcabarte	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31104	Falces	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31105	Fitero	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31114	Garínoain	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31121	Guirguillano	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31122	Huarte/Uharte	9
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31126	Imotz	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31131	Iza/Itza	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31136	Juslapeña	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31144	Larraun	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31147	Legarda	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31149	Leitza	3
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31908	Lekunberri	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31150	Leoz/Leotz	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31153	Lesaka	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31168	Metauten	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31179	Murillo el Fruto	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31088	Noáin (Valle de Elorz)/Noain (Elortzibar)	4
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31183	Obanos	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31185	Ochagavía/Otsagabia	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31186	Odieta	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31188	Olaibar	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31191	Olite/Erriberri	3
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31194	Ollo	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31192	Olóriz/Oloritz	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31195	Orbaizeta	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31906	Orkoien	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31199	Oroz-Betelu/Orotz-Betelu	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31201	Pamplona/Iruña	255
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31202	Peralta/Azkoien	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31206	Puente la Reina/Gares	6
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31209	Romanzado	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31216	Sangüesa/Zangoza	3
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31227	Tafalla	11
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31232	Tudela	8
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31234	Ucar	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31123	Uharte-Arakil	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31235	Ujué	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31236	Ultzama	1
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31240	Urdiain	3
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31251	Viana	3
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31254	Villafranca	4
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31258	Villava/Atarrabia	19
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31262	Zabalza/Zabaltza	2
ES	España	15	Navarra, Comunidad Foral de	31	Navarra	31907	Zizur Mayor/Zizur Nagusia	26
ES	España	16	País Vasco	01	Araba/Álava	01002	Amurrio	2
ES	España	16	País Vasco	01	Araba/Álava	01017	Campezo/Kanpezu	1
ES	España	16	País Vasco	01	Araba/Álava	01022	Elciego	1
ES	España	16	País Vasco	01	Araba/Álava	01023	Elvillar/Bilar	1
ES	España	16	País Vasco	01	Araba/Álava	01031	Laguardia	1
ES	España	16	País Vasco	01	Araba/Álava	01032	Lanciego/Lantziego	1
ES	España	16	País Vasco	01	Araba/Álava	01036	Laudio/Llodio	2
ES	España	16	País Vasco	01	Araba/Álava	01043	Oyón-Oion	2
ES	España	16	País Vasco	01	Araba/Álava	01054	Urkabustaiz	1
ES	España	16	País Vasco	01	Araba/Álava	01059	Vitoria-Gasteiz	35
ES	España	16	País Vasco	48	Bizkaia	48001	Abadiño	1
ES	España	16	País Vasco	48	Bizkaia	48911	Ajangiz	1
ES	España	16	País Vasco	48	Bizkaia	48003	Amorebieta-Etxano	3
ES	España	16	País Vasco	48	Bizkaia	48011	Arrigorriaga	1
ES	España	16	País Vasco	48	Bizkaia	48013	Barakaldo	28
ES	España	16	País Vasco	48	Bizkaia	48015	Basauri	1
ES	España	16	País Vasco	48	Bizkaia	48016	Berango	1
ES	España	16	País Vasco	48	Bizkaia	48019	Berriz	1
ES	España	16	País Vasco	48	Bizkaia	48020	Bilbao	74
ES	España	16	País Vasco	48	Bizkaia	48901	Derio	1
ES	España	16	País Vasco	48	Bizkaia	48027	Durango	6
ES	España	16	País Vasco	48	Bizkaia	48032	Elorrio	2
ES	España	16	País Vasco	48	Bizkaia	48902	Erandio	5
ES	España	16	País Vasco	48	Bizkaia	48906	Forua	1
ES	España	16	País Vasco	48	Bizkaia	48036	Galdakao	5
ES	España	16	País Vasco	48	Bizkaia	48041	Gautegiz Arteaga	1
ES	España	16	País Vasco	48	Bizkaia	48046	Gernika-Lumo	6
ES	España	16	País Vasco	48	Bizkaia	48044	Getxo	14
ES	España	16	País Vasco	48	Bizkaia	48045	Güeñes	1
ES	España	16	País Vasco	48	Bizkaia	48052	Larrabetzu	1
ES	España	16	País Vasco	48	Bizkaia	48054	Leioa	4
ES	España	16	País Vasco	48	Bizkaia	48057	Lekeitio	4
ES	España	16	País Vasco	48	Bizkaia	48081	Lezama	1
ES	España	16	País Vasco	48	Bizkaia	48066	Morga	1
ES	España	16	País Vasco	48	Bizkaia	48069	Mungia	3
ES	España	16	País Vasco	48	Bizkaia	48071	Muskiz	1
ES	España	16	País Vasco	48	Bizkaia	48073	Ondarroa	2
ES	España	16	País Vasco	48	Bizkaia	48075	Orozko	1
ES	España	16	País Vasco	48	Bizkaia	48083	Ortuella	2
ES	España	16	País Vasco	48	Bizkaia	48072	Otxandio	2
ES	España	16	País Vasco	48	Bizkaia	48077	Plentzia	2
ES	España	16	País Vasco	48	Bizkaia	48078	Portugalete	5
ES	España	16	País Vasco	48	Bizkaia	48084	Sestao	4
ES	España	16	País Vasco	48	Bizkaia	48085	Sopelana	1
ES	España	16	País Vasco	48	Bizkaia	48089	Urduliz	1
ES	España	16	País Vasco	48	Bizkaia	48080	Valle de Trápaga-Trapagaran	1
ES	España	16	País Vasco	48	Bizkaia	48096	Zalla	1
ES	España	16	País Vasco	48	Bizkaia	48905	Zamudio	1
ES	España	16	País Vasco	48	Bizkaia	48913	Zierbena	1
ES	España	16	País Vasco	20	Gipuzkoa	20001	Abaltzisketa	1
ES	España	16	País Vasco	20	Gipuzkoa	20007	Altzo	1
ES	España	16	País Vasco	20	Gipuzkoa	20008	Amezketa	1
ES	España	16	País Vasco	20	Gipuzkoa	20013	Aretxabaleta	2
ES	España	16	País Vasco	20	Gipuzkoa	20055	Arrasate/Mondragón	3
ES	España	16	País Vasco	20	Gipuzkoa	20017	Azkoitia	2
ES	España	16	País Vasco	20	Gipuzkoa	20019	Beasain	1
ES	España	16	País Vasco	20	Gipuzkoa	20074	Bergara	7
ES	España	16	País Vasco	20	Gipuzkoa	20023	Berrobi	1
ES	España	16	País Vasco	20	Gipuzkoa	20069	Donostia-San Sebastián	21
ES	España	16	País Vasco	20	Gipuzkoa	20030	Eibar	3
ES	España	16	País Vasco	20	Gipuzkoa	20032	Elgoibar	2
ES	España	16	País Vasco	20	Gipuzkoa	20067	Errenteria	2
ES	España	16	País Vasco	20	Gipuzkoa	20040	Hernani	1
ES	España	16	País Vasco	20	Gipuzkoa	20036	Hondarribia	2
ES	España	16	País Vasco	20	Gipuzkoa	20045	Irun	3
ES	España	16	País Vasco	20	Gipuzkoa	20902	Lasarte-Oria	2
ES	España	16	País Vasco	20	Gipuzkoa	20049	Lazkao	1
ES	España	16	País Vasco	20	Gipuzkoa	20051	Legazpi	1
ES	España	16	País Vasco	20	Gipuzkoa	20053	Lezo	1
ES	España	16	País Vasco	20	Gipuzkoa	20901	Mendaro	1
ES	España	16	País Vasco	20	Gipuzkoa	20063	Oiartzun	5
ES	España	16	País Vasco	20	Gipuzkoa	20059	Oñati	3
ES	España	16	País Vasco	20	Gipuzkoa	20071	Tolosa	1
ES	España	16	País Vasco	20	Gipuzkoa	20077	Urretxu	1
ES	España	16	País Vasco	20	Gipuzkoa	20073	Usurbil	1
ES	España	16	País Vasco	20	Gipuzkoa	20079	Zarautz	2
ES	España	16	País Vasco	20	Gipuzkoa	20081	Zumaia	1
ES	España	17	Rioja, La	26	Rioja, La	26002	Agoncillo	2
ES	España	17	Rioja, La	26	Rioja, La	26005	Albelda de Iregua	1
ES	España	17	Rioja, La	26	Rioja, La	26008	Aldeanueva de Ebro	1
ES	España	17	Rioja, La	26	Rioja, La	26011	Alfaro	1
ES	España	17	Rioja, La	26	Rioja, La	26017	Arnedillo	1
ES	España	17	Rioja, La	26	Rioja, La	26018	Arnedo	2
ES	España	17	Rioja, La	26	Rioja, La	26028	Bergasa	1
ES	España	17	Rioja, La	26	Rioja, La	26042	Casalarreina	1
ES	España	17	Rioja, La	26	Rioja, La	26071	Haro	1
ES	España	17	Rioja, La	26	Rioja, La	26072	Herce	1
ES	España	17	Rioja, La	26	Rioja, La	26084	Lardero	3
ES	España	17	Rioja, La	26	Rioja, La	26089	Logroño	110
ES	España	17	Rioja, La	26	Rioja, La	26099	Murillo de Río Leza	1
ES	España	17	Rioja, La	26	Rioja, La	26103	Nalda	3
ES	España	17	Rioja, La	26	Rioja, La	26136	Santa Eulalia Bajera	1
ES	España	17	Rioja, La	26	Rioja, La	26140	Santurde de Rioja	1
ES	España	17	Rioja, La	26	Rioja, La	26146	Soto en Cameros	2
ES	España	17	Rioja, La	26	Rioja, La	26165	Viguera	1
ES	España	17	Rioja, La	26	Rioja, La	26168	Villamediana de Iregua	2
ES	España	17	Rioja, La	26	Rioja, La	26177	Villoslada de Cameros	1
FR	France	None	None	None	None	None	None	1
DE	Germany	None	None	None	None	None	None	2
NL	Netherlands	None	None	None	None	None	None	3
PT	Portugal	None	None	None	None	None	None	1
UK	United Kingdom	None	None	None	None	None	None	2
None	None	None	None	None	None	None	None	1
