[34;1m:: Loading distribucio_de_polissas.sql...[0m
[32;1m>> configuration to connect to erp at http://localhost[0m
[34;1m:: Connecting to the database...[0m
codi_pais	pais	codi_ccaa	comunitat_autonoma	codi_provincia	provincia	codi_ine	municipi	quants
ES	España	09	Cataluña	25	Lleida	25125	Llardecans	1
ES	España	09	Cataluña	25	Lleida	25126	Llavorsí	1
ES	España	09	Cataluña	25	Lleida	25120	Lleida	193
ES	España	09	Cataluña	25	Lleida	25127	Lles de Cerdanya	3
ES	España	09	Cataluña	25	Lleida	25130	Maldà	1
ES	España	09	Cataluña	25	Lleida	25132	Massoteres	2
ES	España	09	Cataluña	25	Lleida	25134	Menàrguens	2
ES	España	09	Cataluña	25	Lleida	25135	Miralcamp	1
ES	España	09	Cataluña	25	Lleida	25137	Mollerussa	12
ES	España	09	Cataluña	25	Lleida	25136	Molsosa, La	1
ES	España	09	Cataluña	25	Lleida	25139	Montellà i Martinet	1
ES	España	09	Cataluña	25	Lleida	25140	Montferrer i Castellbò	1
ES	España	09	Cataluña	25	Lleida	25138	Montgai	1
ES	España	09	Cataluña	25	Lleida	25141	Montoliu de Segarra	2
ES	España	09	Cataluña	25	Lleida	25025	Naut Aran	6
ES	España	09	Cataluña	25	Lleida	25146	Navès	1
ES	España	09	Cataluña	25	Lleida	25149	Oliana	1
ES	España	09	Cataluña	25	Lleida	25154	Omells de na Gaia, Els	1
ES	España	09	Cataluña	25	Lleida	25158	Palau d'Anglesola, El	7
ES	España	09	Cataluña	25	Lleida	25165	Peramola	3
ES	España	09	Cataluña	25	Lleida	25166	Pinell de Solsonès	1
ES	España	09	Cataluña	25	Lleida	25167	Pinós	2
ES	España	09	Cataluña	25	Lleida	25168	Poal, El	1
ES	España	09	Cataluña	25	Lleida	25169	Pobla de Cérvoles, La	2
ES	España	09	Cataluña	25	Lleida	25171	Pobla de Segur, La	14
ES	España	09	Cataluña	25	Lleida	25173	Pont de Suert, El	9
ES	España	09	Cataluña	25	Lleida	25172	Ponts	4
ES	España	09	Cataluña	25	Lleida	25175	Prats i Sansor	1
ES	España	09	Cataluña	25	Lleida	25176	Preixana	1
ES	España	09	Cataluña	25	Lleida	25177	Preixens	3
ES	España	09	Cataluña	25	Lleida	25180	Puiggròs	1
ES	España	09	Cataluña	25	Lleida	25181	Puigverd d'Agramunt	2
ES	España	09	Cataluña	25	Lleida	25183	Rialp	1
ES	España	09	Cataluña	25	Lleida	25905	Ribera d'Ondara	2
ES	España	09	Cataluña	25	Lleida	25189	Rosselló	3
ES	España	09	Cataluña	25	Lleida	25191	Sanaüja	1
ES	España	09	Cataluña	25	Lleida	25196	Sant Esteve de la Sarga	1
ES	España	09	Cataluña	25	Lleida	25192	Sant Guim de Freixenet	9
ES	España	09	Cataluña	25	Lleida	25193	Sant Llorenç de Morunys	2
ES	España	09	Cataluña	25	Lleida	25902	Sant Martí de Riucorb	3
ES	España	09	Cataluña	25	Lleida	25203	Seu d'Urgell, La	5
ES	España	09	Cataluña	25	Lleida	25205	Sidamon	1
ES	España	09	Cataluña	25	Lleida	25207	Solsona	11
ES	España	09	Cataluña	25	Lleida	25208	Soriguera	3
ES	España	09	Cataluña	25	Lleida	25209	Sort	10
ES	España	09	Cataluña	25	Lleida	25215	Talarn	1
ES	España	09	Cataluña	25	Lleida	25217	Tàrrega	35
ES	España	09	Cataluña	25	Lleida	25221	Tírvia	1
ES	España	09	Cataluña	25	Lleida	25224	Torms, Els	1
ES	España	09	Cataluña	25	Lleida	25227	Torre de Cabdella, La	1
ES	España	09	Cataluña	25	Lleida	25228	Torrefarrera	2
ES	España	09	Cataluña	25	Lleida	25907	Torrefeta i Florejacs	3
ES	España	09	Cataluña	25	Lleida	25230	Torregrossa	2
ES	España	09	Cataluña	25	Lleida	25231	Torrelameu	1
ES	España	09	Cataluña	25	Lleida	25234	Tremp	9
ES	España	09	Cataluña	25	Lleida	25238	Vallbona de les Monges	3
ES	España	09	Cataluña	25	Lleida	25043	Vall de Boí, La	2
ES	España	09	Cataluña	25	Lleida	25240	Vallfogona de Balaguer	4
ES	España	09	Cataluña	25	Lleida	25906	Valls d'Aguilar, Les	1
ES	España	09	Cataluña	25	Lleida	25242	Verdú	3
ES	España	09	Cataluña	25	Lleida	25243	Vielha e Mijaran	3
ES	España	09	Cataluña	25	Lleida	25244	Vilagrassa	1
ES	España	09	Cataluña	25	Lleida	25245	Vilaller	3
ES	España	09	Cataluña	25	Lleida	25248	Vilanova de Bellpuig	3
ES	España	09	Cataluña	25	Lleida	25250	Vilanova de Meià	2
ES	España	09	Cataluña	25	Lleida	25251	Vilanova de Segrià	2
ES	España	09	Cataluña	43	Tarragona	43001	Aiguamúrcia	5
ES	España	09	Cataluña	43	Tarragona	43002	Albinyana	1
ES	España	09	Cataluña	43	Tarragona	43004	Alcanar	14
ES	España	09	Cataluña	43	Tarragona	43005	Alcover	3
ES	España	09	Cataluña	43	Tarragona	43006	Aldover	2
ES	España	09	Cataluña	43	Tarragona	43007	Aleixar, L'	2
ES	España	09	Cataluña	43	Tarragona	43008	Alfara de Carles	2
ES	España	09	Cataluña	43	Tarragona	43009	Alforja	1
ES	España	09	Cataluña	43	Tarragona	43011	Almoster	1
ES	España	09	Cataluña	43	Tarragona	43012	Altafulla	18
ES	España	09	Cataluña	43	Tarragona	43013	Ametlla de Mar, L'	9
ES	España	09	Cataluña	43	Tarragona	43906	Ampolla, L'	1
ES	España	09	Cataluña	43	Tarragona	43014	Amposta	25
ES	España	09	Cataluña	43	Tarragona	43016	Arboç, L'	6
ES	España	09	Cataluña	43	Tarragona	43015	Arbolí	1
ES	España	09	Cataluña	43	Tarragona	43017	Argentera, L'	1
ES	España	09	Cataluña	43	Tarragona	43018	Arnes	5
ES	España	09	Cataluña	43	Tarragona	43020	Banyeres del Penedès	7
ES	España	09	Cataluña	43	Tarragona	43021	Barberà de la Conca	3
ES	España	09	Cataluña	43	Tarragona	43024	Bellvei	1
ES	España	09	Cataluña	43	Tarragona	43025	Benifallet	2
ES	España	09	Cataluña	43	Tarragona	43026	Benissanet	1
ES	España	09	Cataluña	43	Tarragona	43027	Bisbal de Falset, La	1
ES	España	09	Cataluña	43	Tarragona	43028	Bisbal del Penedès, La	3
ES	España	09	Cataluña	43	Tarragona	43029	Blancafort	1
ES	España	09	Cataluña	43	Tarragona	43031	Borges del Camp, Les	2
ES	España	09	Cataluña	43	Tarragona	43034	Bràfim	2
ES	España	09	Cataluña	43	Tarragona	43037	Calafell	15
ES	España	09	Cataluña	43	Tarragona	43038	Cambrils	37
ES	España	09	Cataluña	43	Tarragona	43907	Canonja, La	3
ES	España	09	Cataluña	43	Tarragona	43040	Capçanes	2
ES	España	09	Cataluña	43	Tarragona	43042	Castellvell del Camp	3
ES	España	09	Cataluña	43	Tarragona	43043	Catllar, El	2
ES	España	09	Cataluña	43	Tarragona	43046	Conesa	1
ES	España	09	Cataluña	43	Tarragona	43047	Constantí	6
ES	España	09	Cataluña	43	Tarragona	43048	Corbera d'Ebre	2
ES	España	09	Cataluña	43	Tarragona	43049	Cornudella de Montsant	1
ES	España	09	Cataluña	43	Tarragona	43050	Creixell	7
ES	España	09	Cataluña	43	Tarragona	43051	Cunit	7
ES	España	09	Cataluña	43	Tarragona	43901	Deltebre	6
ES	España	09	Cataluña	43	Tarragona	43054	Espluga de Francolí, L'	6
ES	España	09	Cataluña	43	Tarragona	43055	Falset	4
ES	España	09	Cataluña	43	Tarragona	43056	Fatarella, La	2
ES	España	09	Cataluña	43	Tarragona	43060	Flix	5
ES	España	09	Cataluña	43	Tarragona	43063	Galera, La	5
ES	España	09	Cataluña	43	Tarragona	43064	Gandesa	3
ES	España	09	Cataluña	43	Tarragona	43065	Garcia	1
ES	España	09	Cataluña	43	Tarragona	43069	Gratallops	4
ES	España	09	Cataluña	43	Tarragona	43070	Guiamets, Els	4
ES	España	09	Cataluña	43	Tarragona	43071	Horta de Sant Joan	1
ES	España	09	Cataluña	43	Tarragona	43074	Llorenç del Penedès	2
ES	España	09	Cataluña	43	Tarragona	43076	Marçà	1
ES	España	09	Cataluña	43	Tarragona	43075	Margalef	1
ES	España	09	Cataluña	43	Tarragona	43080	Masó, La	1
ES	España	09	Cataluña	43	Tarragona	43081	Maspujols	1
ES	España	09	Cataluña	43	Tarragona	43082	Masroig, El	2
ES	España	09	Cataluña	43	Tarragona	43086	Montblanc	17
ES	España	09	Cataluña	43	Tarragona	43088	Montbrió del Camp	8
ES	España	09	Cataluña	43	Tarragona	43090	Montmell, El	2
ES	España	09	Cataluña	43	Tarragona	43091	Mont-ral	2
ES	España	09	Cataluña	43	Tarragona	43092	Mont-roig del Camp	9
ES	España	09	Cataluña	43	Tarragona	43093	Móra d'Ebre	2
ES	España	09	Cataluña	43	Tarragona	43094	Móra la Nova	5
ES	España	09	Cataluña	43	Tarragona	43095	Morell, El	4
ES	España	09	Cataluña	43	Tarragona	43096	Morera de Montsant, La	1
ES	España	09	Cataluña	43	Tarragona	43097	Nou de Gaià, La	3
ES	España	09	Cataluña	43	Tarragona	43098	Nulles	3
ES	España	09	Cataluña	43	Tarragona	43100	Pallaresos, Els	6
ES	España	09	Cataluña	43	Tarragona	43099	Palma d'Ebre, La	1
ES	España	09	Cataluña	43	Tarragona	43103	Perafort	3
ES	España	09	Cataluña	43	Tarragona	43104	Perelló, El	2
ES	España	09	Cataluña	43	Tarragona	43105	Piles, Les	2
ES	España	09	Cataluña	43	Tarragona	43106	Pinell de Brai, El	2
ES	España	09	Cataluña	43	Tarragona	43108	Pla de Santa Maria, El	1
ES	España	09	Cataluña	43	Tarragona	43109	Pobla de Mafumet, La	3
ES	España	09	Cataluña	43	Tarragona	43111	Pobla de Montornès, La	3
ES	España	09	Cataluña	43	Tarragona	43113	Pont d'Armentera, El	1
ES	España	09	Cataluña	43	Tarragona	43114	Porrera	1
ES	España	09	Cataluña	43	Tarragona	43115	Pradell de la Teixeta	4
ES	España	09	Cataluña	43	Tarragona	43116	Prades	1
ES	España	09	Cataluña	43	Tarragona	43119	Puigpelat	3
ES	España	09	Cataluña	43	Tarragona	43121	Rasquera	1
ES	España	09	Cataluña	43	Tarragona	43123	Reus	106
ES	España	09	Cataluña	43	Tarragona	43126	Riera de Gaià, La	4
ES	España	09	Cataluña	43	Tarragona	43127	Riudecanyes	1
ES	España	09	Cataluña	43	Tarragona	43128	Riudecols	1
ES	España	09	Cataluña	43	Tarragona	43129	Riudoms	5
ES	España	09	Cataluña	43	Tarragona	43130	Rocafort de Queralt	1
ES	España	09	Cataluña	43	Tarragona	43131	Roda de Barà	4
ES	España	09	Cataluña	43	Tarragona	43133	Roquetes	10
ES	España	09	Cataluña	43	Tarragona	43134	Rourell, El	1
ES	España	09	Cataluña	43	Tarragona	43135	Salomó	2
ES	España	09	Cataluña	43	Tarragona	43905	Salou	10
ES	España	09	Cataluña	43	Tarragona	43138	Santa Bàrbara	2
ES	España	09	Cataluña	43	Tarragona	43140	Santa Oliva	4
ES	España	09	Cataluña	43	Tarragona	43136	Sant Carles de la Ràpita	11
ES	España	09	Cataluña	43	Tarragona	43137	Sant Jaume dels Domenys	4
ES	España	09	Cataluña	43	Tarragona	43902	Sant Jaume d'Enveja	1
ES	España	09	Cataluña	43	Tarragona	43142	Sarral	1
ES	España	09	Cataluña	43	Tarragona	43144	Secuita, La	1
ES	España	09	Cataluña	43	Tarragona	43145	Selva del Camp, La	9
ES	España	09	Cataluña	43	Tarragona	43146	Senan	1
ES	España	09	Cataluña	43	Tarragona	43044	Sénia, La	4
ES	España	09	Cataluña	43	Tarragona	43147	Solivella	2
ES	España	09	Cataluña	43	Tarragona	43148	Tarragona	131
ES	España	09	Cataluña	43	Tarragona	43149	Tivenys	3
ES	España	09	Cataluña	43	Tarragona	43150	Tivissa	1
ES	España	09	Cataluña	43	Tarragona	43153	Torredembarra	12
ES	España	09	Cataluña	43	Tarragona	43155	Tortosa	22
ES	España	09	Cataluña	43	Tarragona	43156	Ulldecona	6
ES	España	09	Cataluña	43	Tarragona	43159	Vallfogona de Riucorb	1
ES	España	09	Cataluña	43	Tarragona	43160	Vallmoll	2
ES	España	09	Cataluña	43	Tarragona	43161	Valls	20
ES	España	09	Cataluña	43	Tarragona	43162	Vandellòs i l'Hospitalet de l'Infant	3
ES	España	09	Cataluña	43	Tarragona	43163	Vendrell, El	30
ES	España	09	Cataluña	43	Tarragona	43165	Vilabella	3
ES	España	09	Cataluña	43	Tarragona	43166	Vilallonga del Camp	6
ES	España	09	Cataluña	43	Tarragona	43170	Vila-rodona	2
ES	España	09	Cataluña	43	Tarragona	43171	Vila-seca	6
ES	España	09	Cataluña	43	Tarragona	43172	Vilaverd	1
ES	España	09	Cataluña	43	Tarragona	43174	Vilella Baixa, La	5
ES	España	09	Cataluña	43	Tarragona	43176	Vimbodí i Poblet	1
ES	España	09	Cataluña	43	Tarragona	43177	Vinebre	1
ES	España	09	Cataluña	43	Tarragona	43178	Vinyols i els Arcs	1
ES	España	09	Cataluña	43	Tarragona	43052	Xerta	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03002	Agost	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03006	Alcalalí	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03009	Alcoy/Alcoi	21
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03010	Alfafara	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03011	Alfàs del Pi, l'	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03013	Algueña	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03014	Alicante/Alacant	83
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03015	Almoradí	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03018	Altea	5
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03019	Aspe	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03021	Banyeres de Mariola	5
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03026	Beniarbeig	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03028	Beniarrés	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03031	Benidorm	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03029	Benigembla	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03035	Benilloba	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03041	Benissa	15
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03047	Calp	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03050	Campello, el	7
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03052	Cañada	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03053	Castalla	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03056	Cocentaina	8
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03063	Dénia	30
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03065	Elche/Elx	29
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03066	Elda	8
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03069	Finestrat	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03072	Gaianes	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03071	Gata de Gorgos	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03076	Guardamar del Segura	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03079	Ibi	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03082	Jávea/Xàbia	7
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03088	Monforte del Cid	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03089	Monóvar/Monòver	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03903	Montesinos, Los	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03092	Muro de Alcoy	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03090	Mutxamel	7
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03093	Novelda	8
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03094	Nucia, la	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03095	Ondara	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03096	Onil	5
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03099	Orihuela	11
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03098	Orxeta	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03101	Pedreguer	7
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03102	Pego	9
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03104	Petrer	8
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03105	Pinós, el/Pinoso	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03901	Poblets, els	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03107	Polop	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03060	Quatretondeta	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03116	Salinas	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03118	San Fulgencio	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03120	San Miguel de Salinas	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03121	Santa Pola	16
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03119	Sant Joan d'Alacant	6
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03122	San Vicente del Raspeig/Sant Vicent del Raspeig	19
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03129	Tibi	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03132	Torremanzanas/Torre de les Maçanes, la	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03133	Torrevieja	6
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03139	Villajoyosa/Vila Joiosa, la	14
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03140	Villena	11
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12004	Alcalà de Xivert	7
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12005	Alcora, l'	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12009	Almazora/Almassora	10
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12010	Almedíjar	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12011	Almenara	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12901	Alquerías del Niño Perdido	7
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12015	Argelita	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12016	Artana	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12018	Azuébar	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12026	Benasal	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12027	Benicarló	16
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12028	Benicasim/Benicàssim	18
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12029	Benlloch	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12021	Betxí	12
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12032	Borriana/Burriana	6
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12031	Borriol	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12033	Cabanes	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12034	Càlig	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12039	Castellnovo	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12040	Castellón de la Plana/Castelló de la Plana	89
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12042	Catí	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12043	Caudiel	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12044	Cervera del Maestre	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12053	Chilches/Xilxes	4
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12056	Chóvar	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12050	Coves de Vinromà, les	4
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12057	Eslida	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12059	Fanzara	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12064	Fuentes de Ayódar	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12070	Jana, la	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12071	Jérica	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12072	Lucena del Cid	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12073	Ludiente	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12077	Moncofa	6
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12082	Nules	10
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12084	Onda	14
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12085	Oropesa del Mar/Orpesa	7
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12089	Peníscola/Peñíscola	6
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12098	Salzadella, la	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12902	Sant Joan de Moró	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12100	Sant Mateu	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12104	Segorbe	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12110	Teresa	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12117	Torreblanca	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12122	Useras/Useres, les	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12126	Vall d'Uixó, la	14
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12135	Vila-real	12
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12136	Vilavella, la	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12129	Villafranca del Cid/Vilafranca	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12138	Vinaròs	23
ES	España	10	Comunidad Valenciana	46	Valencia/València	46001	Ademuz	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46002	Ador	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46004	Agullent	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46042	Aielo de Malferit	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46005	Alaquàs	10
ES	España	10	Comunidad Valenciana	46	Valencia/València	46006	Albaida	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46007	Albal	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46009	Albalat dels Sorells	7
ES	España	10	Comunidad Valenciana	46	Valencia/València	46010	Albalat dels Tarongers	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46011	Alberic	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46012	Alborache	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46013	Alboraya	26
ES	España	10	Comunidad Valenciana	46	Valencia/València	46014	Albuixech	11
ES	España	10	Comunidad Valenciana	46	Valencia/València	46015	Alcàsser	11
ES	España	10	Comunidad Valenciana	46	Valencia/València	46018	Alcublas	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46020	Alcúdia de Crespins, l'	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46019	Alcúdia, l'	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46021	Aldaia	13
ES	España	10	Comunidad Valenciana	46	Valencia/València	46022	Alfafar	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46025	Alfara del Patriarca	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46026	Alfarp	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46028	Algar de Palancia	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46029	Algemesí	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46032	Almàssera	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46034	Almoines	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46035	Almussafes	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46037	Alqueria de la Comtessa, l'	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46017	Alzira	17
ES	España	10	Comunidad Valenciana	46	Valencia/València	46038	Andilla	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46041	Aras de los Olmos	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46003	Atzeneta d'Albaida	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46051	Benaguasil	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46052	Benavites	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46054	Benetússer	9
ES	España	10	Comunidad Valenciana	46	Valencia/València	46904	Benicull de Xúquer	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46060	Benifaió	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46058	Benifairó de les Valls	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46061	Beniflá	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46065	Beniparrell	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46066	Benirredrà	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46070	Bétera	8
ES	España	10	Comunidad Valenciana	46	Valencia/València	46072	Bocairent	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46074	Bonrepòs i Mirambell	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46077	Buñol	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46078	Burjassot	20
ES	España	10	Comunidad Valenciana	46	Valencia/València	46081	Canals	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46082	Canet d'En Berenguer	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46083	Carcaixent	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46085	Carlet	9
ES	España	10	Comunidad Valenciana	46	Valencia/València	46093	Catadau	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46094	Catarroja	12
ES	España	10	Comunidad Valenciana	46	Valencia/València	46106	Chelva	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46109	Cheste	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46111	Chiva	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46098	Corbera	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46105	Cullera	13
ES	España	10	Comunidad Valenciana	46	Valencia/València	46113	Daimús	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46116	Eliana, l'	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46117	Emperador	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46118	Enguera	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46122	Faura	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46126	Foios	8
ES	España	10	Comunidad Valenciana	46	Valencia/València	46131	Gandia	21
ES	España	10	Comunidad Valenciana	46	Valencia/València	46134	Gilet	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46135	Godella	9
ES	España	10	Comunidad Valenciana	46	Valencia/València	46136	Godelleta	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46140	Guardamar de la Safor	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46141	Higueruelas	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46147	Llíria	20
